date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,revenue,cost,gross_profit,forecast_error,absolute_forecast_error,gross_margin_pct,forecast_accuracy_pct,inventory_gap,replenishment_risk,inventory_coverage_days,year,month,month_name,day_of_week,day_of_week_num
2024-06-09,SKU_4,WH_1,SUP_10,North,25,522,11,298,0,12.74,15.44,0,0,24.01,386.0,318.5,67.5,0.9899999999999984,0.9899999999999984,17.487046632124354,95.87671803415245,224,0,20.88,2024,6,June,Sunday,6
2024-06-10,SKU_4,WH_1,SUP_10,East,21,501,11,298,0,12.74,15.44,0,0,17.74,324.24,267.54,56.69999999999999,3.2600000000000016,3.2600000000000016,17.487046632124347,81.62344983089062,203,0,23.857142857142858,2024,6,June,Monday,0
2024-06-11,SKU_4,WH_1,SUP_10,North,31,470,11,298,0,12.74,15.44,0,0,30.31,478.64,394.94,83.69999999999999,0.6900000000000013,0.6900000000000013,17.48704663212435,97.72352358957438,172,0,15.161290322580646,2024,6,June,Tuesday,1
2024-06-12,SKU_4,WH_1,SUP_10,North,33,437,11,298,0,12.74,15.44,0,0,34.57,509.52,420.42,89.09999999999997,-1.5700000000000003,1.5700000000000003,17.487046632124343,95.45849002024876,139,0,13.242424242424242,2024,6,June,Wednesday,2
2024-06-13,SKU_4,WH_1,SUP_10,South,14,423,11,298,0,12.74,15.44,0,0,15.15,216.16,178.36,37.79999999999998,-1.1500000000000004,1.1500000000000004,17.487046632124343,92.4092409240924,125,0,30.214285714285715,2024,6,June,Thursday,3
2024-06-14,SKU_4,WH_1,SUP_10,West,19,404,11,298,0,12.74,15.44,0,0,18.23,293.36,242.06,51.30000000000001,0.7699999999999996,0.7699999999999996,17.487046632124358,95.77619308831596,106,0,21.263157894736842,2024,6,June,Friday,4
2024-06-15,SKU_4,WH_1,SUP_10,East,23,381,11,298,0,12.74,15.44,1,0,18.91,355.12,293.02,62.10000000000002,4.09,4.09,17.487046632124358,78.37123215230038,83,0,16.565217391304348,2024,6,June,Saturday,5
2024-06-16,SKU_4,WH_1,SUP_10,East,21,360,11,298,0,12.74,15.44,0,0,20.02,324.24,267.54,56.69999999999999,0.9800000000000004,0.9800000000000004,17.487046632124347,95.1048951048951,62,0,17.142857142857142,2024,6,June,Sunday,6
2024-06-17,SKU_4,WH_1,SUP_10,North,26,334,11,298,0,12.74,15.44,0,0,23.19,401.44,331.24,70.19999999999999,2.8099999999999987,2.8099999999999987,17.48704663212435,87.88270806382062,36,0,12.846153846153847,2024,6,June,Monday,0
2024-06-18,SKU_4,WH_1,SUP_10,South,20,314,11,298,0,12.74,15.44,0,0,21.38,308.8,254.8,54.0,-1.379999999999999,1.379999999999999,17.48704663212435,93.54536950420955,16,0,15.7,2024,6,June,Tuesday,1
2024-06-19,SKU_4,WH_1,SUP_10,South,16,298,11,298,0,12.74,15.44,0,0,15.84,247.04,203.84,43.19999999999999,0.16000000000000014,0.16000000000000014,17.487046632124347,98.98989898989899,0,1,18.625,2024,6,June,Wednesday,2
2024-06-20,SKU_4,WH_1,SUP_10,East,19,660,11,298,381,12.74,15.44,0,0,14.88,293.36,242.06,51.30000000000001,4.119999999999999,4.119999999999999,17.487046632124358,72.31182795698925,362,0,34.73684210526316,2024,6,June,Thursday,3
2024-06-21,SKU_4,WH_1,SUP_10,South,20,640,11,298,0,12.74,15.44,0,0,24.42,308.8,254.8,54.0,-4.420000000000002,4.420000000000002,17.48704663212435,81.90008190008189,342,0,32.0,2024,6,June,Friday,4
2024-06-22,SKU_4,WH_1,SUP_10,West,14,626,11,298,0,12.74,15.44,0,0,10.67,216.16,178.36,37.79999999999998,3.33,3.33,17.487046632124343,68.79100281162135,328,0,44.714285714285715,2024,6,June,Saturday,5
2024-06-23,SKU_4,WH_1,SUP_10,North,10,616,11,298,0,12.74,15.44,0,0,9.24,154.4,127.4,27.0,0.7599999999999998,0.7599999999999998,17.48704663212435,91.77489177489177,318,0,61.6,2024,6,June,Sunday,6
2024-06-24,SKU_4,WH_1,SUP_10,North,36,580,11,298,0,12.74,15.44,1,0,33.62,555.84,458.64,97.20000000000005,2.3800000000000026,2.3800000000000026,17.487046632124358,92.92088042831647,282,0,16.11111111111111,2024,6,June,Monday,0
2024-06-25,SKU_4,WH_1,SUP_10,South,25,555,11,298,0,12.74,15.44,0,0,25.76,386.0,318.5,67.5,-0.7600000000000016,0.7600000000000016,17.487046632124354,97.04968944099377,257,0,22.2,2024,6,June,Tuesday,1
2024-06-26,SKU_4,WH_1,SUP_10,East,14,541,11,298,0,12.74,15.44,0,0,12.57,216.16,178.36,37.79999999999998,1.4299999999999997,1.4299999999999997,17.487046632124343,88.62370723945902,243,0,38.642857142857146,2024,6,June,Wednesday,2
2024-06-27,SKU_4,WH_1,SUP_10,East,26,515,11,298,0,12.74,15.44,0,0,22.53,401.44,331.24,70.19999999999999,3.469999999999999,3.469999999999999,17.48704663212435,84.5983133599645,217,0,19.807692307692307,2024,6,June,Thursday,3
2024-06-28,SKU_4,WH_1,SUP_10,West,18,497,11,298,0,12.74,15.44,0,0,23.43,277.92,229.32,48.60000000000002,-5.43,5.43,17.487046632124358,76.82458386683739,199,0,27.61111111111111,2024,6,June,Friday,4
2024-06-29,SKU_4,WH_1,SUP_10,South,18,479,11,298,0,12.74,15.44,0,0,16.86,277.92,229.32,48.60000000000002,1.1400000000000006,1.1400000000000006,17.487046632124358,93.23843416370107,181,0,26.61111111111111,2024,6,June,Saturday,5
2024-06-30,SKU_4,WH_1,SUP_10,East,22,457,11,298,0,12.74,15.44,0,0,25.12,339.68,280.28000000000003,59.39999999999998,-3.120000000000001,3.120000000000001,17.487046632124343,87.5796178343949,159,0,20.772727272727273,2024,6,June,Sunday,6
2024-07-01,SKU_4,WH_1,SUP_10,East,28,429,11,298,0,12.74,15.44,0,0,27.1,432.32,356.72,75.59999999999997,0.8999999999999986,0.8999999999999986,17.487046632124343,96.6789667896679,131,0,15.321428571428571,2024,7,July,Monday,0
2024-07-02,SKU_4,WH_1,SUP_10,West,9,420,11,298,0,12.74,15.44,0,0,10.21,138.96,114.66,24.30000000000001,-1.2100000000000009,1.2100000000000009,17.487046632124358,88.14887365328109,122,0,46.666666666666664,2024,7,July,Tuesday,1
2024-07-03,SKU_4,WH_1,SUP_10,East,17,403,11,298,0,12.74,15.44,0,0,23.68,262.48,216.58,45.900000000000006,-6.68,6.68,17.487046632124354,71.79054054054055,105,0,23.705882352941178,2024,7,July,Wednesday,2
2024-07-04,SKU_4,WH_1,SUP_10,West,20,383,11,298,0,12.74,15.44,0,0,16.58,308.8,254.8,54.0,3.4200000000000017,3.4200000000000017,17.48704663212435,79.37273823884196,85,0,19.15,2024,7,July,Thursday,3
2024-07-05,SKU_4,WH_1,SUP_10,East,14,369,11,298,0,12.74,15.44,0,0,15.3,216.16,178.36,37.79999999999998,-1.3000000000000007,1.3000000000000007,17.487046632124343,91.50326797385621,71,0,26.357142857142858,2024,7,July,Friday,4
2024-07-06,SKU_4,WH_1,SUP_10,West,15,354,11,298,0,12.74,15.44,0,0,16.18,231.6,191.1,40.5,-1.1799999999999997,1.1799999999999997,17.487046632124354,92.7070457354759,56,0,23.6,2024,7,July,Saturday,5
2024-07-07,SKU_4,WH_1,SUP_10,West,17,337,11,298,0,12.74,15.44,0,0,23.72,262.48,216.58,45.900000000000006,-6.719999999999999,6.719999999999999,17.487046632124354,71.66947723440136,39,0,19.823529411764707,2024,7,July,Sunday,6
2024-07-08,SKU_4,WH_1,SUP_10,North,20,317,11,298,0,12.74,15.44,0,0,16.06,308.8,254.8,54.0,3.9400000000000013,3.9400000000000013,17.48704663212435,75.46699875466997,19,0,15.85,2024,7,July,Monday,0
2024-07-09,SKU_4,WH_1,SUP_10,South,19,298,11,298,0,12.74,15.44,0,0,16.72,293.36,242.06,51.30000000000001,2.280000000000001,2.280000000000001,17.487046632124358,86.36363636363636,0,1,15.68421052631579,2024,7,July,Tuesday,1
2024-07-10,SKU_4,WH_1,SUP_10,North,14,591,11,298,307,12.74,15.44,0,0,17.07,216.16,178.36,37.79999999999998,-3.0700000000000003,3.0700000000000003,17.487046632124343,82.01523140011716,293,0,42.214285714285715,2024,7,July,Wednesday,2
2024-07-11,SKU_4,WH_1,SUP_10,North,24,567,11,298,0,12.74,15.44,1,0,27.16,370.56,305.76,64.80000000000001,-3.16,3.16,17.487046632124358,88.36524300441826,269,0,23.625,2024,7,July,Thursday,3
2024-07-12,SKU_4,WH_1,SUP_10,West,13,554,11,298,0,12.74,15.44,0,0,18.24,200.72,165.62,35.099999999999994,-5.239999999999998,5.239999999999998,17.48704663212435,71.27192982456141,256,0,42.61538461538461,2024,7,July,Friday,4
2024-07-13,SKU_4,WH_1,SUP_10,North,22,532,11,298,0,12.74,15.44,0,0,21.04,339.68,280.28000000000003,59.39999999999998,0.9600000000000009,0.9600000000000009,17.487046632124343,95.43726235741444,234,0,24.181818181818183,2024,7,July,Saturday,5
2024-07-14,SKU_4,WH_1,SUP_10,North,22,510,11,298,0,12.74,15.44,0,0,21.89,339.68,280.28000000000003,59.39999999999998,0.10999999999999943,0.10999999999999943,17.487046632124343,99.49748743718592,212,0,23.181818181818183,2024,7,July,Sunday,6
2024-07-15,SKU_4,WH_1,SUP_10,West,19,491,11,298,0,12.74,15.44,1,0,17.65,293.36,242.06,51.30000000000001,1.3500000000000014,1.3500000000000014,17.487046632124358,92.3512747875354,193,0,25.842105263157894,2024,7,July,Monday,0
2024-07-16,SKU_4,WH_1,SUP_10,South,19,472,11,298,0,12.74,15.44,0,0,16.37,293.36,242.06,51.30000000000001,2.629999999999999,2.629999999999999,17.487046632124358,83.93402565668907,174,0,24.842105263157894,2024,7,July,Tuesday,1
2024-07-17,SKU_4,WH_1,SUP_10,East,16,456,11,298,0,12.74,15.44,0,0,12.69,247.04,203.84,43.19999999999999,3.3100000000000005,3.3100000000000005,17.487046632124347,73.9164696611505,158,0,28.5,2024,7,July,Wednesday,2
2024-07-18,SKU_4,WH_1,SUP_10,North,15,441,11,298,0,12.74,15.44,0,0,13.61,231.6,191.1,40.5,1.3900000000000006,1.3900000000000006,17.487046632124354,89.78692138133725,143,0,29.4,2024,7,July,Thursday,3
2024-07-19,SKU_4,WH_1,SUP_10,North,19,422,11,298,0,12.74,15.44,0,0,19.34,293.36,242.06,51.30000000000001,-0.33999999999999986,0.33999999999999986,17.487046632124358,98.2419855222337,124,0,22.210526315789473,2024,7,July,Friday,4
2024-07-20,SKU_4,WH_1,SUP_10,North,23,399,11,298,0,12.74,15.44,0,0,23.88,355.12,293.02,62.10000000000002,-0.879999999999999,0.879999999999999,17.487046632124358,96.31490787269682,101,0,17.347826086956523,2024,7,July,Saturday,5
2024-07-21,SKU_4,WH_1,SUP_10,North,18,381,11,298,0,12.74,15.44,0,0,14.94,277.92,229.32,48.60000000000002,3.0600000000000005,3.0600000000000005,17.487046632124358,79.51807228915662,83,0,21.166666666666668,2024,7,July,Sunday,6
2024-07-22,SKU_4,WH_1,SUP_10,East,17,364,11,298,0,12.74,15.44,0,0,16.8,262.48,216.58,45.900000000000006,0.1999999999999993,0.1999999999999993,17.487046632124354,98.80952380952381,66,0,21.41176470588235,2024,7,July,Monday,0
2024-07-23,SKU_4,WH_1,SUP_10,South,17,347,11,298,0,12.74,15.44,0,0,13.26,262.48,216.58,45.900000000000006,3.74,3.74,17.487046632124354,71.7948717948718,49,0,20.41176470588235,2024,7,July,Tuesday,1
2024-07-24,SKU_4,WH_1,SUP_10,East,15,332,11,298,0,12.74,15.44,0,0,16.79,231.6,191.1,40.5,-1.7899999999999991,1.7899999999999991,17.487046632124354,89.33889219773675,34,0,22.133333333333333,2024,7,July,Wednesday,2
2024-07-25,SKU_4,WH_1,SUP_10,South,25,307,11,298,0,12.74,15.44,0,0,26.34,386.0,318.5,67.5,-1.3399999999999999,1.3399999999999999,17.487046632124354,94.91268033409264,9,0,12.28,2024,7,July,Thursday,3
2024-07-26,SKU_4,WH_1,SUP_10,East,13,294,11,298,0,12.74,15.44,0,0,12.2,200.72,165.62,35.099999999999994,0.8000000000000007,0.8000000000000007,17.48704663212435,93.44262295081967,-4,1,22.615384615384617,2024,7,July,Friday,4
2024-07-27,SKU_4,WH_1,SUP_10,West,20,748,11,298,474,12.74,15.44,0,0,21.93,308.8,254.8,54.0,-1.9299999999999997,1.9299999999999997,17.48704663212435,91.19927040583676,450,0,37.4,2024,7,July,Saturday,5
2024-07-28,SKU_4,WH_1,SUP_10,North,26,722,11,298,0,12.74,15.44,0,0,24.94,401.44,331.24,70.19999999999999,1.0599999999999987,1.0599999999999987,17.48704663212435,95.74979951884524,424,0,27.76923076923077,2024,7,July,Sunday,6
2024-07-29,SKU_4,WH_1,SUP_10,West,10,712,11,298,0,12.74,15.44,0,0,12.04,154.4,127.4,27.0,-2.039999999999999,2.039999999999999,17.48704663212435,83.05647840531563,414,0,71.2,2024,7,July,Monday,0
2024-07-30,SKU_4,WH_1,SUP_10,West,16,696,11,298,0,12.74,15.44,0,0,17.46,247.04,203.84,43.19999999999999,-1.4600000000000009,1.4600000000000009,17.487046632124347,91.63802978235968,398,0,43.5,2024,7,July,Tuesday,1
2024-07-31,SKU_4,WH_1,SUP_10,South,30,666,11,298,0,12.74,15.44,0,0,27.88,463.2,382.2,81.0,2.120000000000001,2.120000000000001,17.487046632124354,92.39598278335724,368,0,22.2,2024,7,July,Wednesday,2
2024-08-01,SKU_4,WH_1,SUP_10,East,13,653,11,298,0,12.74,15.44,0,0,12.13,200.72,165.62,35.099999999999994,0.8699999999999992,0.8699999999999992,17.48704663212435,92.82769991755978,355,0,50.23076923076923,2024,8,August,Thursday,3
2024-08-02,SKU_4,WH_1,SUP_10,South,21,632,11,298,0,12.74,15.44,0,0,21.75,324.24,267.54,56.69999999999999,-0.75,0.75,17.487046632124347,96.55172413793103,334,0,30.095238095238095,2024,8,August,Friday,4
2024-08-03,SKU_4,WH_1,SUP_10,East,17,615,11,298,0,12.74,15.44,0,0,17.03,262.48,216.58,45.900000000000006,-0.030000000000001137,0.030000000000001137,17.487046632124354,99.82384028185555,317,0,36.1764705882353,2024,8,August,Saturday,5
2024-08-04,SKU_4,WH_1,SUP_10,South,14,601,11,298,0,12.74,15.44,0,0,11.02,216.16,178.36,37.79999999999998,2.9800000000000004,2.9800000000000004,17.487046632124343,72.95825771324864,303,0,42.92857142857143,2024,8,August,Sunday,6
2024-08-05,SKU_4,WH_1,SUP_10,East,14,587,11,298,0,12.74,15.44,0,0,12.1,216.16,178.36,37.79999999999998,1.9000000000000004,1.9000000000000004,17.487046632124343,84.29752066115702,289,0,41.92857142857143,2024,8,August,Monday,0
2024-08-06,SKU_4,WH_1,SUP_10,North,17,570,11,298,0,12.74,15.44,0,0,20.61,262.48,216.58,45.900000000000006,-3.6099999999999994,3.6099999999999994,17.487046632124354,82.48423095584668,272,0,33.529411764705884,2024,8,August,Tuesday,1
2024-08-07,SKU_4,WH_1,SUP_10,East,10,560,11,298,0,12.74,15.44,0,0,6.75,154.4,127.4,27.0,3.25,3.25,17.48704663212435,51.85185185185186,262,0,56.0,2024,8,August,Wednesday,2
2024-08-08,SKU_4,WH_1,SUP_10,North,10,550,11,298,0,12.74,15.44,1,0,11.23,154.4,127.4,27.0,-1.2300000000000004,1.2300000000000004,17.48704663212435,89.04719501335707,252,0,55.0,2024,8,August,Thursday,3
2024-08-09,SKU_4,WH_1,SUP_10,North,15,535,11,298,0,12.74,15.44,0,0,18.98,231.6,191.1,40.5,-3.9800000000000004,3.9800000000000004,17.487046632124354,79.03055848261327,237,0,35.666666666666664,2024,8,August,Friday,4
2024-08-10,SKU_4,WH_1,SUP_10,South,9,526,11,298,0,12.74,15.44,0,0,2.2,138.96,114.66,24.30000000000001,6.8,6.8,17.487046632124358,0.0,228,0,58.44444444444444,2024,8,August,Saturday,5
2024-08-11,SKU_4,WH_1,SUP_10,North,9,517,11,298,0,12.74,15.44,0,0,10.44,138.96,114.66,24.30000000000001,-1.4399999999999995,1.4399999999999995,17.487046632124358,86.20689655172414,219,0,57.44444444444444,2024,8,August,Sunday,6
2024-08-12,SKU_4,WH_1,SUP_10,West,19,498,11,298,0,12.74,15.44,0,0,17.79,293.36,242.06,51.30000000000001,1.2100000000000009,1.2100000000000009,17.487046632124358,93.19842608206858,200,0,26.210526315789473,2024,8,August,Monday,0
2024-08-13,SKU_4,WH_1,SUP_10,East,5,493,11,298,0,12.74,15.44,0,0,4.77,77.2,63.7,13.5,0.23000000000000043,0.23000000000000043,17.48704663212435,95.17819706498952,195,0,98.6,2024,8,August,Tuesday,1
2024-08-14,SKU_4,WH_1,SUP_10,South,15,478,11,298,0,12.74,15.44,1,0,17.03,231.6,191.1,40.5,-2.030000000000001,2.030000000000001,17.487046632124354,88.07985907222547,180,0,31.866666666666667,2024,8,August,Wednesday,2
2024-08-15,SKU_4,WH_1,SUP_10,East,9,469,11,298,0,12.74,15.44,0,0,4.37,138.96,114.66,24.30000000000001,4.63,4.63,17.487046632124358,0.0,171,0,52.111111111111114,2024,8,August,Thursday,3
2024-08-16,SKU_4,WH_1,SUP_10,North,12,457,11,298,0,12.74,15.44,0,0,8.36,185.28,152.88,32.400000000000006,3.6400000000000006,3.6400000000000006,17.487046632124358,56.459330143540654,159,0,38.083333333333336,2024,8,August,Friday,4
2024-08-17,SKU_4,WH_1,SUP_10,West,4,453,11,298,0,12.74,15.44,0,0,4.3,61.76,50.96,10.799999999999997,-0.2999999999999998,0.2999999999999998,17.487046632124347,93.0232558139535,155,0,113.25,2024,8,August,Saturday,5
2024-08-18,SKU_4,WH_1,SUP_10,South,12,441,11,298,0,12.74,15.44,0,0,14.43,185.28,152.88,32.400000000000006,-2.4299999999999997,2.4299999999999997,17.487046632124358,83.16008316008316,143,0,36.75,2024,8,August,Sunday,6
2024-08-19,SKU_4,WH_1,SUP_10,South,15,426,11,298,0,12.74,15.44,0,0,14.22,231.6,191.1,40.5,0.7799999999999994,0.7799999999999994,17.487046632124354,94.51476793248945,128,0,28.4,2024,8,August,Monday,0
2024-08-20,SKU_4,WH_1,SUP_10,East,9,417,11,298,0,12.74,15.44,0,0,12.04,138.96,114.66,24.30000000000001,-3.039999999999999,3.039999999999999,17.487046632124358,74.75083056478407,119,0,46.333333333333336,2024,8,August,Tuesday,1
2024-08-21,SKU_4,WH_1,SUP_10,South,33,384,11,298,0,12.74,15.44,1,0,31.6,509.52,420.42,89.09999999999997,1.3999999999999986,1.3999999999999986,17.487046632124343,95.56962025316457,86,0,11.636363636363637,2024,8,August,Wednesday,2
2024-08-22,SKU_4,WH_1,SUP_10,South,11,373,11,298,0,12.74,15.44,0,0,9.12,169.84,140.14000000000001,29.69999999999999,1.8800000000000008,1.8800000000000008,17.487046632124343,79.3859649122807,75,0,33.90909090909091,2024,8,August,Thursday,3
2024-08-23,SKU_4,WH_1,SUP_10,North,7,366,11,298,0,12.74,15.44,0,0,7.2,108.08,89.18,18.89999999999999,-0.20000000000000018,0.20000000000000018,17.487046632124343,97.22222222222221,68,0,52.285714285714285,2024,8,August,Friday,4
2024-08-24,SKU_4,WH_1,SUP_10,East,10,356,11,298,0,12.74,15.44,0,0,13.1,154.4,127.4,27.0,-3.0999999999999996,3.0999999999999996,17.48704663212435,76.33587786259542,58,0,35.6,2024,8,August,Saturday,5
2024-08-25,SKU_4,WH_1,SUP_10,South,9,347,11,298,0,12.74,15.44,0,0,6.52,138.96,114.66,24.30000000000001,2.4800000000000004,2.4800000000000004,17.487046632124358,61.963190184049076,49,0,38.55555555555556,2024,8,August,Sunday,6
2024-08-26,SKU_4,WH_1,SUP_10,East,9,338,11,298,0,12.74,15.44,0,0,13.08,138.96,114.66,24.30000000000001,-4.08,4.08,17.487046632124358,68.80733944954129,40,0,37.55555555555556,2024,8,August,Monday,0
2024-08-27,SKU_4,WH_1,SUP_10,North,14,324,11,298,0,12.74,15.44,0,0,21.92,216.16,178.36,37.79999999999998,-7.920000000000002,7.920000000000002,17.487046632124343,63.86861313868613,26,0,23.142857142857142,2024,8,August,Tuesday,1
2024-08-28,SKU_4,WH_1,SUP_10,North,10,314,11,298,0,12.74,15.44,0,0,8.59,154.4,127.4,27.0,1.4100000000000001,1.4100000000000001,17.48704663212435,83.58556461001164,16,0,31.4,2024,8,August,Wednesday,2
2024-08-29,SKU_4,WH_1,SUP_10,South,7,307,11,298,0,12.74,15.44,1,0,10.59,108.08,89.18,18.89999999999999,-3.59,3.59,17.487046632124343,66.10009442870633,9,0,43.857142857142854,2024,8,August,Thursday,3
2024-08-30,SKU_4,WH_1,SUP_10,South,19,288,11,298,0,12.74,15.44,0,0,16.23,293.36,242.06,51.30000000000001,2.7699999999999996,2.7699999999999996,17.487046632124358,82.93284041897721,-10,1,15.157894736842104,2024,8,August,Friday,4
2024-08-31,SKU_4,WH_1,SUP_10,West,8,526,11,298,246,12.74,15.44,0,0,6.25,123.52,101.92,21.599999999999994,1.75,1.75,17.487046632124347,72.0,228,0,65.75,2024,8,August,Saturday,5
2024-09-01,SKU_4,WH_1,SUP_10,East,10,516,11,298,0,12.74,15.44,0,0,13.24,154.4,127.4,27.0,-3.24,3.24,17.48704663212435,75.5287009063444,218,0,51.6,2024,9,September,Sunday,6
2024-09-02,SKU_4,WH_1,SUP_10,South,0,516,11,298,0,12.74,15.44,0,0,1.34,0.0,0.0,0.0,-1.34,1.34,,0.0,218,0,,2024,9,September,Monday,0
2024-09-03,SKU_4,WH_1,SUP_10,East,14,502,11,298,0,12.74,15.44,1,0,9.14,216.16,178.36,37.79999999999998,4.859999999999999,4.859999999999999,17.487046632124343,46.82713347921227,204,0,35.857142857142854,2024,9,September,Tuesday,1
2024-09-04,SKU_4,WH_1,SUP_10,South,11,491,11,298,0,12.74,15.44,0,0,9.72,169.84,140.14000000000001,29.69999999999999,1.2799999999999994,1.2799999999999994,17.487046632124343,86.83127572016461,193,0,44.63636363636363,2024,9,September,Wednesday,2
2024-09-05,SKU_4,WH_1,SUP_10,West,16,475,11,298,0,12.74,15.44,1,0,16.85,247.04,203.84,43.19999999999999,-0.8500000000000014,0.8500000000000014,17.487046632124347,94.95548961424332,177,0,29.6875,2024,9,September,Thursday,3
2024-09-06,SKU_4,WH_1,SUP_10,West,17,458,11,298,0,12.74,15.44,0,0,19.09,262.48,216.58,45.900000000000006,-2.09,2.09,17.487046632124354,89.05185961236249,160,0,26.941176470588236,2024,9,September,Friday,4
2024-09-07,SKU_4,WH_1,SUP_10,North,8,450,11,298,0,12.74,15.44,0,0,8.43,123.52,101.92,21.599999999999994,-0.4299999999999997,0.4299999999999997,17.487046632124347,94.89916963226572,152,0,56.25,2024,9,September,Saturday,5
2024-09-08,SKU_4,WH_1,SUP_10,South,12,438,11,298,0,12.74,15.44,0,0,17.41,185.28,152.88,32.400000000000006,-5.41,5.41,17.487046632124358,68.92590465249857,140,0,36.5,2024,9,September,Sunday,6
2024-09-09,SKU_4,WH_1,SUP_10,West,10,428,11,298,0,12.74,15.44,0,0,8.01,154.4,127.4,27.0,1.9900000000000002,1.9900000000000002,17.48704663212435,75.15605493133583,130,0,42.8,2024,9,September,Monday,0
2024-09-10,SKU_4,WH_1,SUP_10,North,13,415,11,298,0,12.74,15.44,0,0,18.43,200.72,165.62,35.099999999999994,-5.43,5.43,17.48704663212435,70.53716766142159,117,0,31.923076923076923,2024,9,September,Tuesday,1
2024-09-11,SKU_4,WH_1,SUP_10,East,13,402,11,298,0,12.74,15.44,0,0,12.24,200.72,165.62,35.099999999999994,0.7599999999999998,0.7599999999999998,17.48704663212435,93.79084967320262,104,0,30.923076923076923,2024,9,September,Wednesday,2
2024-09-12,SKU_4,WH_1,SUP_10,South,3,399,11,298,0,12.74,15.44,0,0,4.46,46.32,38.22,8.100000000000001,-1.46,1.46,17.487046632124358,67.26457399103138,101,0,133.0,2024,9,September,Thursday,3
2024-09-13,SKU_4,WH_1,SUP_10,East,17,382,11,298,0,12.74,15.44,0,0,13.13,262.48,216.58,45.900000000000006,3.869999999999999,3.869999999999999,17.487046632124354,70.52551408987054,84,0,22.470588235294116,2024,9,September,Friday,4
2024-09-14,SKU_4,WH_1,SUP_10,West,28,354,11,298,0,12.74,15.44,1,0,25.95,432.32,356.72,75.59999999999997,2.0500000000000007,2.0500000000000007,17.487046632124343,92.10019267822736,56,0,12.642857142857142,2024,9,September,Saturday,5
2024-09-15,SKU_4,WH_1,SUP_10,South,15,339,11,298,0,12.74,15.44,1,0,15.58,231.6,191.1,40.5,-0.5800000000000001,0.5800000000000001,17.487046632124354,96.27727856225931,41,0,22.6,2024,9,September,Sunday,6
